"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","samplingProtocol","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","nomenclaturalCode","http...unknown.org.crawl_attempt","http...unknown.org.status","municipality","identificationVerificationStatus","language","collectionCode","gbifID","occurrenceID","type","taxonID","vernacularName","institutionCode","accessRights","name","recordedBy","catalogNumber","http...unknown.org.declaredCount","locality","dateIdentified","gadm","modified","identifiedBy","http...unknown.org.nick","verbatimEventDate","verbatimLocality","http...unknown.org.captive_cultivated","eventTime","identificationID","dynamicProperties","sex","http...unknown.org.griddedDataset","organismQuantity","eventID","county","nomenclaturalStatus","verbatimSRS","parentNameUsageID","http...unknown.org.omitFromScheduledCrawl","locationID","acceptedNameUsageID","ownerInstitutionCode","higherClassification","bibliographicCitation","dataGeneralizations","footprintWKT","eventRemarks","verbatimIdentification","footprintSRS","taxonConceptID","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","projectId","vitality","distanceFromCentroidInMeters","habitat","behavior","identificationRemarks"
"5901223389","Ceratitis capitata (Wiedemann, 1824)",48.129153,11.510969,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",NA,"a0e05292-3d09-4eae-9f83-02ae3516283c","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","NL","DWC_ARCHIVE","2026-06-02T14:18:29.880+00:00","2026-06-02T18:45:05.893+00:00",205,"HUMAN_OBSERVATION",1,"PRESENT","Imago",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",NA,"EUROPE","Bayern",2025,8,26,"2025-08-26",238,238,"2026-06-02T18:45:05.893+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"370524169","none","none",FALSE,NA,NA,"unknown","none","WGS84","Insecta","DE","none","none","EUROPE","Germany","EUROPE","Stichting Observation International","370524169",NA,NA,"205","not_reviewed",NA,"Approved | Expert | Evidence",NA,NA,"5901223389","https://observation.org/observation/370524169",NA,NA,"Mediterranean Fruit Fly",NA,NA,"Ceratitis capitata (Wiedemann, 1824)","User 1130749",NA,NA,"M München (Kreisfreie Stadt)",NA,NA,"2025-11-01T11:57:00.000+00:00",NA,NA,NA,NA,NA,"21:21",NA,NA,NA,"{""percentNN"":0.9424,""countNN"":3010,""distanceNN"":0.05}",NA,NA,NA,NA,NA,NA,"true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA
"5902554945","Ceratitis capitata (Wiedemann, 1824)",51.55,5.05,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",NA,"a0e05292-3d09-4eae-9f83-02ae3516283c","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","NL","DWC_ARCHIVE","2026-06-02T14:18:29.880+00:00","2026-06-02T18:48:11.513+00:00",205,"HUMAN_OBSERVATION",1,"PRESENT","Imago",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",5000,"EUROPE","Noord-Brabant",2025,8,14,"2025-08-14",226,226,"2026-06-02T18:48:11.513+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"368475382","none","none",FALSE,NA,NA,"unknown","none","WGS84","Insecta","NL","none","none","EUROPE","Netherlands","EUROPE","Stichting Observation International","368475382",NA,NA,"205","not_reviewed",NA,"Approved | Expert | Evidence",NA,NA,"5902554945","https://observation.org/observation/368475382",NA,NA,"Mediterranean Fruit Fly",NA,NA,"Ceratitis capitata (Wiedemann, 1824)","User 315698",NA,NA,"Tilburg - Centrum",NA,NA,"2025-11-22T09:29:00.000+00:00",NA,NA,NA,NA,NA,"09:16",NA,NA,NA,"{""percentNN"":0.9424,""countNN"":3010,""distanceNN"":0.05}",NA,NA,NA,NA,NA,NA,"true",NA,NA,NA,NA,NA,"WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA
"5902709889","Ceratitis capitata (Wiedemann, 1824)",32.717403,-16.765714,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",NA,"a0e05292-3d09-4eae-9f83-02ae3516283c","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","NL","DWC_ARCHIVE","2026-06-02T14:18:29.880+00:00","2026-06-02T18:36:30.549+00:00",205,"HUMAN_OBSERVATION",1,"PRESENT","Imago",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",NA,"EUROPE","Madeira",2025,8,26,"2025-08-26",238,238,"2026-06-02T18:36:30.549+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"370390167","none","none",FALSE,NA,NA,"unknown","none","WGS84","Insecta","PT","none","none","EUROPE","Portugal","EUROPE","Stichting Observation International","370390167",NA,NA,"205","not_reviewed",NA,"Approved | Expert | Evidence",NA,NA,"5902709889","https://observation.org/observation/370390167",NA,NA,"Mediterranean Fruit Fly",NA,NA,"Ceratitis capitata (Wiedemann, 1824)","User 41448",NA,NA,"Madeira",NA,NA,"2025-11-01T11:58:00.000+00:00",NA,NA,NA,NA,NA,"05:33",NA,NA,NA,"{""percentNN"":0.9424,""countNN"":3010,""distanceNN"":0.05}",NA,NA,NA,NA,NA,NA,"true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA
"5903215299","Ceratitis capitata (Wiedemann, 1824)",48.129175,11.511019,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",NA,"a0e05292-3d09-4eae-9f83-02ae3516283c","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","NL","DWC_ARCHIVE","2026-06-02T14:18:29.880+00:00","2026-06-02T18:45:24.953+00:00",205,"HUMAN_OBSERVATION",1,"PRESENT","Imago",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",NA,"EUROPE","Bayern",2025,8,26,"2025-08-26",238,238,"2026-06-02T18:45:24.953+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"370524201","none","none",FALSE,NA,NA,"unknown","none","WGS84","Insecta","DE","none","none","EUROPE","Germany","EUROPE","Stichting Observation International","370524201",NA,NA,"205","not_reviewed",NA,"Approved | Expert | Evidence",NA,NA,"5903215299","https://observation.org/observation/370524201",NA,NA,"Mediterranean Fruit Fly",NA,NA,"Ceratitis capitata (Wiedemann, 1824)","User 1130749",NA,NA,"M München (Kreisfreie Stadt)",NA,NA,"2025-11-01T11:57:00.000+00:00",NA,NA,NA,NA,NA,"21:24",NA,NA,NA,"{""percentNN"":0.9424,""countNN"":3010,""distanceNN"":0.05}",NA,NA,NA,NA,NA,NA,"true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA
"6344916955","Ceratitis capitata (Wiedemann, 1824)",51.4,5.45,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",NA,"a0e05292-3d09-4eae-9f83-02ae3516283c","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","NL","DWC_ARCHIVE","2026-06-02T14:18:29.880+00:00","2026-06-02T18:35:42.147+00:00",205,"HUMAN_OBSERVATION",1,"PRESENT","Imago",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",5000,"EUROPE","Noord-Brabant",2025,8,3,"2025-08-03",215,215,"2026-06-02T18:35:42.147+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"366805627","none","none",FALSE,NA,NA,"unknown","none","WGS84","Insecta","NL","none","none","EUROPE","Netherlands","EUROPE","Stichting Observation International","366805627",NA,NA,"205","not_reviewed",NA,"Approved | Expert | Evidence",NA,NA,"6344916955","https://observation.org/observation/366805627",NA,NA,"Mediterranean Fruit Fly",NA,NA,"Ceratitis capitata (Wiedemann, 1824)","User 397981",NA,NA,"Eindhoven",NA,NA,"2026-05-01T06:50:00.000+00:00",NA,NA,NA,NA,NA,"15:12",NA,NA,NA,"{""percentNN"":0.9424,""countNN"":3010,""distanceNN"":0.05}",NA,NA,NA,NA,NA,NA,"true",NA,NA,NA,NA,NA,"WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA
"5760146893","Ceratitis capitata (Wiedemann, 1824)",41.352722,-8.34765,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:43:00.303+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",7,"EUROPE","Porto",2025,9,2,"2025-09-02T12:55:24",245,245,"2026-06-06T03:43:00.303+00:00","https://www.inaturalist.org/observations/311061534","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"311061534","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","PT","none","none","EUROPE","Portugal","NORTH_AMERICA","robertomarino","311061534",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5760146893","https://www.inaturalist.org/observations/311061534",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","robertomarino","311061534",NA,NA,"2025-09-02T17:03:03",NA,"2025-09-03T13:00:26.000+00:00","robertomarino","robertomarino","2025-09-02 12:55:24","Travessa Dois da Rua de São Isídro, São Mamede Negrelos, Norte, PT","wild","12:55:24+01:00","691622268","{""evidenceOfPresence"":""organism""}","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5762501669","Ceratitis capitata (Wiedemann, 1824)",50.89114,4.07477,"osiic","9a0b66df-7535-4f28-9f4e-5bc11b8b096c","4d3ceea8-5699-439d-a899-decac9cbbdac","b153643d-735a-440f-a0e9-428b4f9d1cd2","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","1cd669d0-80ea-11de-a9d0-f1765f95f18b","BE","EML","2026-06-10T12:04:08.876+00:00","2026-06-10T12:11:04.641+00:00",495,"HUMAN_OBSERVATION",1,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",999,"EUROPE","East Flanders",2025,9,4,"2025-09-04",247,247,"2026-06-10T12:11:04.641+00:00","https://waarnemingen.be/observation/371575802","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"Natuurpunt:Waarnemingen:371575802","none","none",FALSE,"https://doi.org/10.15468/k2aiak","Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium","seen","none","WGS84","Insecta","BE","none","none","EUROPE","Belgium","EUROPE","Natuurpunt Studie","Natuurpunt:Waarnemingen:371575802","see metadata","ICZN","495","not_reviewed","Denderleeuw","approved on photographic evidence","en","waarnemingen.be","5762501669","Natuurpunt:Waarnemingen:371575802","Event","https://waarnemingen.be/species/27248","Middellandse Zeeboorvlieg","Natuurpunt","http://www.natuurpunt.be/normen-voor-datagebruik","Ceratitis capitata (Wiedemann, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5762502206","Ceratitis capitata (Wiedemann, 1824)",50.81625,4.41777,"osiic","9a0b66df-7535-4f28-9f4e-5bc11b8b096c","4d3ceea8-5699-439d-a899-decac9cbbdac","b153643d-735a-440f-a0e9-428b4f9d1cd2","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","1cd669d0-80ea-11de-a9d0-f1765f95f18b","BE","EML","2026-06-10T12:04:08.876+00:00","2026-06-10T12:11:33.984+00:00",495,"HUMAN_OBSERVATION",1,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",15,"EUROPE","Brussels Capital Region",2025,9,4,"2025-09-04",247,247,"2026-06-10T12:11:33.984+00:00","https://waarnemingen.be/observation/371644589","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"Natuurpunt:Waarnemingen:371644589","none","none",FALSE,"https://doi.org/10.15468/k2aiak","Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium","seen","none","WGS84","Insecta","BE","none","none","EUROPE","Belgium","EUROPE","Natuurpunt Studie","Natuurpunt:Waarnemingen:371644589","see metadata","ICZN","495","not_reviewed","Oudergem / Auderghem","approved on photographic evidence","en","waarnemingen.be","5762502206","Natuurpunt:Waarnemingen:371644589","Event","https://waarnemingen.be/species/27248","Middellandse Zeeboorvlieg","Natuurpunt","http://www.natuurpunt.be/normen-voor-datagebruik","Ceratitis capitata (Wiedemann, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5762503308","Ceratitis capitata (Wiedemann, 1824)",50.91695,3.9671,"osiic","9a0b66df-7535-4f28-9f4e-5bc11b8b096c","4d3ceea8-5699-439d-a899-decac9cbbdac","b153643d-735a-440f-a0e9-428b4f9d1cd2","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","1cd669d0-80ea-11de-a9d0-f1765f95f18b","BE","EML","2026-06-10T12:04:08.876+00:00","2026-06-10T12:11:22.872+00:00",495,"HUMAN_OBSERVATION",1,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",13,"EUROPE","East Flanders",2025,9,4,"2025-09-04",247,247,"2026-06-10T12:11:22.872+00:00","https://waarnemingen.be/observation/371570976","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"Natuurpunt:Waarnemingen:371570976","none","none",FALSE,"https://doi.org/10.15468/k2aiak","Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium","casual observation","none","WGS84","Insecta","BE","none","none","EUROPE","Belgium","EUROPE","Natuurpunt Studie","Natuurpunt:Waarnemingen:371570976","see metadata","ICZN","495","not_reviewed","Erpe-Mere","approved on photographic evidence","en","waarnemingen.be","5762503308","Natuurpunt:Waarnemingen:371570976","Event","https://waarnemingen.be/species/27248","Middellandse Zeeboorvlieg","Natuurpunt","http://www.natuurpunt.be/normen-voor-datagebruik","Ceratitis capitata (Wiedemann, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5827434380","Ceratitis capitata (Wiedemann, 1824)",-23.537418,-46.453699,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:43:03.732+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",3644,"SOUTH_AMERICA","São Paulo",2025,9,6,"2025-09-06T01:34:50",249,249,"2026-06-06T03:43:03.732+00:00","https://www.inaturalist.org/observations/311848138","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"311848138","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","mari_rsas","311848138",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5827434380","https://www.inaturalist.org/observations/311848138",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","mari_rsas","311848138",NA,NA,"2025-09-08T06:44:45",NA,"2025-09-08T06:53:07.000+00:00","Martin Hauser","mari_rsas","2025-09-06 01:34:50","Itaquera, São Paulo - SP, 08220, Brasil","wild","01:34:50-03:00","694427048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5827534636","Ceratitis capitata (Wiedemann, 1824)",37.225983,-121.871674,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:59:32.429+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",4,"NORTH_AMERICA","California",2025,9,11,"2025-09-11T14:28:49",254,254,"2026-06-06T03:59:32.429+00:00","https://www.inaturalist.org/observations/313198384","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"313198384","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","leviathian","313198384",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5827534636","https://www.inaturalist.org/observations/313198384",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","leviathian","313198384",NA,NA,"2025-09-11T21:28:57",NA,"2025-09-13T22:26:18.000+00:00","leviathian","leviathian","Thu Sep 11 2025 14:28:49 GMT -0700 (PDT)","San Jose","wild","14:28:49-07:00","696196166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5827544662","Ceratitis capitata (Wiedemann, 1824)",34.287922,-118.377294,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:06:10.147+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",NA,"NORTH_AMERICA","California",2025,9,14,"2025-09-14T16:04:27",257,257,"2026-06-06T04:06:10.147+00:00","https://www.inaturalist.org/observations/313980851","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"313980851","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","khysanth","313980851",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5827544662","https://www.inaturalist.org/observations/313980851",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","khysanth","313980851",NA,NA,"2025-09-14T23:05:14",NA,"2025-09-14T23:37:32.000+00:00","khysanth","khysanth","2025-09-14 16:04:27","Kagel Canyon, CA 91342, USA","wild","16:04:27-07:00","697761569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5827703130","Ceratitis capitata (Wiedemann, 1824)",37.39426,-121.945848,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:07:18.586+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",375,"NORTH_AMERICA","California",2025,9,5,"2025-09-05T10:22:52",248,248,"2026-06-06T04:07:18.586+00:00","https://www.inaturalist.org/observations/311735945","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"311735945","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","majordomo","311735945",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5827703130","https://www.inaturalist.org/observations/311735945",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","majordomo","311735945",NA,NA,"2025-09-05T17:23:23",NA,"2025-09-25T21:30:54.000+00:00","majordomo","majordomo","2025-09-05 10:22:52-07:00","Rivermark Village, Santa Clara, CA, US","wild","10:22:52-07:00","693085041","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5828152148","Ceratitis capitata (Wiedemann, 1824)",37.264352,-121.862267,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:34:10.951+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",28417,"NORTH_AMERICA","California",2025,9,12,"2025-09-12T19:04:59",255,255,"2026-06-06T03:34:10.951+00:00","https://www.inaturalist.org/observations/313599303","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"313599303","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","kamedaphor","313599303","Coordinate uncertainty increased to 28417m at the request of the observer",NA,"595","not_reviewed",NA,NA,NA,"Observations","5828152148","https://www.inaturalist.org/observations/313599303",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","kamedaphor","313599303",NA,NA,"2025-09-13T16:31:24",NA,"2025-09-14T13:58:27.000+00:00","kamedaphor","kamedaphor","2025-09-12 19:04:59","Santa Clara County, US-CA, US","wild","19:04:59-07:00","697036838","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alive",NA,NA,NA,NA
